[20:30] [VALKRY-INFO] Initialized Valkry 2D Renderer
[20:31] [VALKRY-INFO] Created GLFW window
[20:31] [VALKRY-INFO] Created shader program with render ID  - 3
[20:31] [VALKRY-INFO] Created shader program with render ID  - 6
[20:31] [VALKRY-INFO] STB_IMAGE loaded texture from res/concrete_diffuse.png
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:57] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:58] [VALKRY-INFO] Event - Key Pressed - 83
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:59] [VALKRY-INFO] Event - Key Pressed - 87
[20:59] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:0] [VALKRY-INFO] Event - Key Pressed - 87
[20:0] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 65
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:1] [VALKRY-INFO] Event - Key Pressed - 87
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:2] [VALKRY-INFO] Event - Key Pressed - 83
[20:2] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 68
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
[20:3] [VALKRY-INFO] Event - Key Pressed - 83
